author,exclusive,ingredients,master,num_tried,picture,rating,title
苗苗桑,True,"鸡胸肉,蛋清,料酒,盐,黑胡椒,蒜粉,辣椒粉",True,647,True,7.6,简易烤鸡胸条
whitedrama,True,"鸡胸,胡萝卜,香菇",False,617,True,7.3,健身必备-鸡胸饼
坨坨妈,False,"青椒,料酒,老抽,盐,油",False,189,False,7.7,小炒鸡翅尖
笑笑Sister,False,"鸡翅,蒜,葱花,料酒,黑胡椒粉,生抽,蚝油,面粉,淀粉,盐",False,185,True,7.9,蒜香炸鸡翅
Leah爱美食,False,"鸡翅,清水",False,189,True,7.5,新奥尔良烤鸡翅--简易版
apple爱自己,False,"鸡中翅,冰糖,老姜,葱,蚝油,老抽",False,189,False,7.0,蚝油鸡翅
嘭嘭角,False,"翅中,料酒,葱姜,蜂蜜",False,189,True,8.2,烤鸡翅 烤箱版 卡路里少 健康
小奔驰的毛妈厨房,True,"鸡翅根,盐,孜然,普通面粉",False,184,True,8.4,啃得鸡翅根
豆豆的吃货世界,True,"鸡翅,可口可乐,葱姜蒜,盐,生抽,醋,菜籽油",False,183,True,8.0,可乐鸡翅翅中～简单粗暴特好吃～
Vi小厨,True,"普通面粉,玉米淀粉,苏打粉,盐,水,鸡腿,奥尔良腌料,玉米油",False,167,True,7.7,比肯德基好吃的炸鸡腿/炸鸡翅
陵水冰凌,False,"鸡翅,啤酒,糖,盐,老抽",False,183,False,7.6,简易无油版啤酒鸡翅
章呷呷,False,"鸡翅中,盐,老抽,料酒,糖,醋,大料",False,180,False,7.4,红烧鸡翅中
懒饭App,False,"鸡翅中,胡萝卜,土豆,洋葱,油,咖喱块,水,米,盐",True,180,True,8.3,饭菜一锅端 咖喱鸡翅焖饭
小艳816,False,"鸡翅,盐,蒜,姜,料酒,生抽,小米椒",False,175,True,7.2,蒜香鸡翅，别再煮可乐鸡翅啦
静静下午茶,False,"鸡翅,叉烧酱,蜂蜜,盐,老抽",False,174,True,8.4,叉烧鸡翅
小样咩,False,"鸡翅,可乐,姜,料酒,生抽,老抽,葱,八角,干红椒",False,169,True,7.8,☝️好吃到飞起的可乐鸡翅
83小钟,False,"鸡翅根,姜片,盐,生抽,老抽,白糖,胡椒粉,红酒",False,169,True,7.0,红酒鸡翅根
D_滴滴滴,False,"鸡翅,料酒,生抽,酱油,大葱,生姜,可乐",False,168,False,8.1,可乐鸡翅（超简单做法）
梓晴,False,"鸡翅,腊肠,干香菇,香葱,生姜",False,165,True,7.4,腊肠蒸鸡翅
Miss_Lili,False,"鸡翅,洋葱,胡萝卜,土豆,红椒,青椒,黄油,甜面酱,番茄酱,蚝油,生抽,蜂蜜,鸡精,糖,淀粉,大蒜,料酒,姜,辣椒粉",False,161,True,8.2,三汁鸡翅焖锅
新札小MM,False,"鸡中翅,蛋黄,食用油,蒜蓉,砂糖",False,165,False,8.0,香酥炸鸡翅
AlieenWu,True,"鸡翅中,姜,生抽,蚝油,白胡椒粉,辣椒酱,白糖",False,162,True,7.5,煎鸡翅中
apple爱自己,False,"鸡中翅,菠萝,葱,大蒜,老姜,生粉,白醋,料酒,生抽,盐,番茄酱,白糖,鸡蛋",False,213,True,7.5,糖醋菠萝鸡翅
Sunrise太阳,True,"米酒,番茄酱,酱油,糖,料酒,柠檬",True,212,True,8.3,照烧柠檬鸡翅
ran,True,"鸡翅,土豆,胡萝卜,生姜,八角,豆瓣酱,生抽,白糖,盐",True,208,False,8.1,胡萝卜土豆烧鸡翅
虎妈尚菜,False,"鸡翅,可乐,料酒,生抽,葱,姜",False,207,False,8.0,减油版可乐鸡翅
懒饭App,False,"鸡翅中,葱,姜,蒜,桂皮,八角,可乐,料酒,老抽,生抽,盐",True,207,True,8.2,好吃又好做的家常可乐鸡翅
华丽-6,False,"鸡翅,辣椒粉",False,207,True,7.7,微波炉烤奥尔良鸡翅
IT女厨师-辉姐姐,True,"鸡翅,盐,生抽,料酒,糖,白胡椒粉,辣椒粉",False,201,False,7.4,微波炉烤鸡翅
紫色透明,False,"鸡翅,酱油,蜂蜜,盐,姜粉,蒜末,黑胡椒",False,204,False,7.6,密制红酒香烤鸡翅
宸宝妈咪下厨房,False,"鸡翅中,姜,生抽,料酒,蚝油,葱段",False,196,True,7.1,家常版红烧鸡翅
梓晴,False,"鸡翅,大蒜,葱,姜,蒜,料酒,酱油,色拉油,海鲜酱",False,201,False,7.8,蒜香烤鸡翅
居然,False,"鸡翅,生抽,蜂蜜,油",True,199,True,7.0,香辣烤鸡翅
孙朱朱,False,"鸡翅中,可乐,柠檬,白糖,葱段,生姜,味极鲜酱油,盐,胡椒粉",True,199,False,7.5,柠檬可乐鸡翅
櫻_Cherry,False,"蚝油,鸡翅根,姜片,糖,盐,胡椒粉,淀粉,香油,葱段",False,198,False,7.8,蚝油蒸鸡翅根
孙朱朱,False,"鸡中翅,植物油,葱段,生姜,八角,香叶,花椒粉,老抽,冰糖,盐",True,193,False,8.2,红烧鸡翅炖土豆
懒饭App,False,"鸡翅,香菜末,蒜末,蜂蜜,番茄酱,醋,料酒,黑胡椒粉,盐,水,油",True,192,True,7.8,蜂蜜芳香鸡翅
ran,True,"鸡翅,雪碧,盐,姜,料酒",True,192,False,7.4,雪碧鸡翅
烟火间,False,"鸡翅,干香菇,葱,姜,料酒,蚝油,酱油,盐,糖",True,192,True,8.2,小芋头烧鸡翅
菜男烧小菜,False,"鸡翅,土豆,胡萝卜",False,191,True,8.0,鸡翅塔吉锅
关小蕊Ruby,False,"鸡爪,鸡翅中,酱油,老抽,干辣椒,桂皮,料酒,花椒,麻椒,冰糖",False,191,True,7.5,周黑鸭风味鸡翅，鸡爪（鸭脖鸭翅鸭舌锁骨均可）
肥肥鱼,False,"盐,豆豉,白糖,植物油,干辣椒,大蒜,水,郫县豆瓣,花椒",True,190,False,8.0,回锅香辣鸡翅
83小钟,False,"鸡翅,姜片,生抽,老抽,盐,料酒,胡椒粉,蚝油,孜然粒,孜然粉,辣椒粉",False,249,False,8.4,孜然鸡翅
烩烩小厨,False,"鸡翅,橙子,生抽,蜂蜜,白醋,清水",True,246,True,6.8,香橙鸡翅
糯糯妈,False,"鸡翅,酱油,料酒,盐,蜂蜜",False,245,True,7.4,蜜汁鸡翅（烤箱版）
Mint,False,"鸡翅,红酒,油,姜片,盐,生抽,水",False,246,False,6.7,红酒鸡翅
乌兰图雅小时光,True,"鸡翅中,蒜末,老抽,蚝油,盐,味精,白糖,五香粉,辣椒末,孜然,色拉油,番茄酱,柠檬汁,香油,蜂蜜",False,239,False,8.3,蜜汁鸡翅
yanyanfoodtube,False,"鸡翅,白葡萄酒,纯净水,黑胡椒,盐",True,240,True,8.1,完美烤鸡翅 Chicken Wings – The best way to cook
连跑带颠儿的茶壶,False,"鸡翅,红薯,洋葱,胡萝卜,土豆,青椒,姜,蒜,香菜,蚝油,番茄酱,甜面酱,生抽,盐,芝麻,白糖,料酒",False,234,True,8.1,家常版三汁鸡翅焖锅
峰妈小厨,True,"鸡翅,糯米,黑胡椒粉,蜂蜜,水,蚝油,生抽,盐",False,238,True,8.4,台湾特色小吃  鸡翅包饭（简单易学）
风过无痕-74,True,"鸡中翅,土豆,花生油,八角,香叶,葱,姜,生抽,老抽,蚝油,鸡精,料酒,桂皮",False,237,True,8.0,家常版红烧鸡翅土豆
小雲-1,True,盐焗鸡粉,True,237,True,8.4,香煎盐焗鸡翅
满地苗文文妈,True,"盐,料酒,生粉,鸡蛋,油",True,236,True,7.7,快手炸鸡翅
懒饭App,False,"豆豉,姜,蒜,生抽,淀粉,白糖,植物油,料酒,葱花,小米辣",True,235,True,8.0,豆豉蒸鸡翅
吴双的早餐食光,True,"小番茄,橄榄油,柠檬",True,234,True,7.8,迷迭香柠檬烤鸡腿（或鸡翅）
胖球闪电猴,True,"可乐,青椒,土豆,生抽,老抽",True,230,True,8.5,可乐鸡翅（川菜麻辣版）
抹香鲸,True,"鸡翅,水,鸡蛋,生抽,糖",True,230,False,7.7,红烧鸡翅
造食日记,True,"鸡翅,胡椒粉,生抽,料酒,盐,老抽,蜂蜜,蚝油,蒜片,姜片",False,228,True,7.7,蜜汁烤鸡翅
83小钟,False,"鸡翅,土豆,干红辣椒,姜,蒜,蚝油,料酒,醋,生抽,老抽,盐,白糖",False,227,False,7.3,土豆烧鸡翅
风雨太阳花,False,"鸡翅根,蒜末,盐,生抽,料酒,面粉,蛋液,面包糠",False,221,False,8.1,香炸鸡翅根
葉子的爱与厨房,False,"鸡中翅,糖,柠檬,姜,可乐,盐,生抽,老抽",True,220,True,7.9,可乐鸡翅（无油加姜版）
焦糖玛奇朵Sky,False,鸡翅,False,215,False,8.3,新奥尔良鸡翅（烤箱版）
MOMO秦,False,"鸡心,青椒,料酒,生抽,盐,孜然,孜然粉",False,567,False,8.0,爆炒鸡心（孜然版）
小九在大洋洲,False,"鸡心,洋葱,小米椒",False,340,False,7.9,爆炒鸡心
Alisa_r,True,"鸡心,小辣椒,胡萝卜,孜然,干辣椒,蒜蓉辣酱,白芝麻,葱,姜,蒜,生抽,盐,料酒,酱油,白糖",False,293,True,8.4,辣炒鸡心
83小钟,False,"鸡心,洋葱,青椒,盐,料酒,酱油,姜,蒜,干辣椒,花椒,油辣子,白糖,胡椒粉",False,230,False,7.7,辣炒鸡心
雨欣稀饭做饭,True,,False,184,True,8.3,孜然鸡心
爱厨房,False,"鸡心,孜然,姜末,胡椒粉,辣椒油,料酒,生抽,蚝油",False,105,False,7.2,孜然烤鸡心
爱厨房,False,"老母鸡,山药,生姜,葱,芝麻油,胡椒粉",False,222,False,8.3,老母鸡汤
萨巴蒂娜,True,"鸡肝,洋葱,青红辣椒,油,料酒,花椒粒,葱姜蒜,淀粉,胡椒粉,生抽,盐,香油",False,401,True,7.6,爆炒鸡肝
Sunny_Kreglo,True,"鸡肝,白洋葱,蒜,牛油果",True,197,True,9.4,鸡肝抹酱丨健康·三餐
潘潘猫,False,"料酒,老抽,葱,姜,花椒,大料,桂皮,香叶,小茴香,盐",True,125,False,8.2,卤鸡肝
孙朱朱,False,"鸡肝,葱花,姜末,蒜末,色拉油,生抽,花椒粉,料酒,盐,淀粉",True,102,True,7.1,生炒鸡肝
下厨房的yi,False,"童子鸡,盐,胡椒粉,葱,姜,料酒,花椒粒,香油,朝天椒,香菜",False,392,True,8.1,无水葱油童子鸡一一转自微博菜谱（Le Creuset铸铁炖锅）
臭臭-臭妞子,True,,False,185,True,8.3,无水葱油童子鸡 (铸铁锅版)
艺朵儿五味家宴,False,"童子鸡,鸡腿菇,红枣,枸杞,葱,姜,黄酒,盐,糖",False,171,False,7.6,清蒸童子鸡
布丁王,False,"童子鸡,姜,葱,八角,黄酒,白酒,生抽,老抽,盐,糖",False,123,False,7.6,红烧童子鸡
月球上的人_,False,"土鸡,香菇,姜,枸杞,红枣,料酒,盐",False,984,False,7.9,土鸡汤
张错错,False,"蛋清,白砂糖,玉米淀粉,可可粉,柠檬汁",False,446,True,7.5,可可蛋白糖（消耗蛋清 草鸡简单好吃还不腻）
灯芯绒,False,"松茸,鸡块,姜片,料酒,盐,水",False,352,False,7.6,松茸土鸡汤
文琦,False,"干木耳,洋葱,土鸡蛋,盐,生抽,糖,料酒,味精",False,322,True,7.9,洋葱木耳炒土鸡蛋
tony小屋,False,"土鸡,香菇,藕,栗子,青红椒,葱,姜,蒜,豆瓣酱,生抽,老抽",False,258,True,7.4,佛跳墙土鸡煲
w的阿bAO,True,"土鸡,干香菇,生姜,大蒜,料酒,小葱,枸杞,盐",False,248,False,7.9,煲靓汤 土鸡汤
烟火间,False,"山药,杏鲍菇,秀珍菇,黑木耳,枸杞,姜,盐",True,173,True,8.4,土鸡汤
镜子中的静子,False,"老姜,盐",False,166,True,7.7,鲜松茸土鸡汤
惠妈妈hui,True,"土鸡,竹荪,枸杞,盐,料酒,姜",True,147,True,8.0,竹荪土鸡汤
YOYO的厨房,False,冬笋,True,121,True,8.2,冬笋土鸡汤
静秋朝夕,True,,True,100,True,8.5,红烧土鸡
鸡人君,True,"小米椒,鸡胗,大蒜",False,2307,True,8.0,小米椒爆鸡胗
丁扁扁,False,"鸡胗,剁椒,青红椒,生姜,大蒜,老抽,干辣椒,花椒,糖,料酒,醋",False,1207,False,7.6,爆炒鸡胗
玉池桃红,False,"鸡胗,剁椒,姜,葱,蒜,花椒,盐,料酒,老抽,香油",True,852,True,7.7,剁椒辣炒鸡胗
小丹aa,False,"鸡胗,孜然,辣椒粉,料酒,盐",False,356,True,7.7,孜然鸡胗
浅蓝深蓝311,False,"鸡胗,蒜,料酒,盐,八角",False,329,False,7.6,爆炒鸡胗
NZmom,False,"鸡胗,榨菜,泡椒,姜,蒜,生抽,蚝油,胡椒粉,料酒,盐,白糖",True,320,True,7.7,脆辣鸡胗
Nicole的生活书,False,"鸡胗,酸豆角,红椒,尖椒,青蒜,葱,小米椒,蒜,姜,料酒,盐,鸡精",False,284,True,7.6,酸豆角炒鸡胗
阳阳灿烂,False,"鸡胗,葱,味极鲜酱油,盐,香油,白醋",False,227,False,7.9,凉拌鸡胗
食力派,False,"鸡胗,尖椒,剁椒,姜,生抽,盐,料酒",False,225,False,8.0,小炒鸡胗
小美的美食,True,"鸡胗,野山椒,泡椒,大葱,油,盐,姜片,青椒",False,174,True,7.2,泡椒鸡胗
苏糊糊,False,"料酒,盐,生姜,食用油",False,160,False,7.8,青椒炒鸡胗
灯芯绒,False,"鸡胗,辣椒,葱,姜",False,147,False,7.7,辣爆鸡胗
Sunny_Kreglo,False,"料酒,酱油,孜然粉,小葱,花椒粒,孜然粒",True,115,False,9.2,香烤鸡胗丨健康·三餐
Jin小厨一级公共营养师,True,,True,122,True,8.5,凉拌鸡胗！
塞北主妇,False,"鸡珍,尖椒,食用油,葱,姜,蒜,料酒,淀粉,酱油,盐,鸡精",False,120,True,7.2,尖椒爆炒鸡胗
小小为爱走天涯,False,"鸡珍,葱,姜,蒜,丁香,花椒,干红辣椒,桂皮,香叶,料酒,酱油,白糖,盐,水",False,120,True,7.5,卤鸡珍
食尚小米,False,"鸡肫,姜,蒜,香芹,白糖,胡椒粉,料酒,花椒面,水淀粉",False,113,True,7.7,老干妈炒鸡胗
狗尾巴草,False,"乌鸡,红枣,枸杞,香菇,生姜",False,2399,False,7.9,枸杞红枣乌鸡汤
豌豆姑娘,False,"乌鸡,黄芪,当归,党参,枸杞,姜块,料酒,盐",False,926,False,8.2,当归黄芪红枣炖乌鸡汤
美妈,False,"乌鸡,干香菇,红枣,枸杞,姜,盐",True,677,True,8.1,香菇乌鸡汤
简单煮意,False,"乌骨鸡,山药,枸杞,葱姜,盐,料酒",False,662,True,8.1,山药枸杞乌鸡汤
睡眼惺忪may,False,"乌骨鸡,虫草花,山药,枸杞,盐",False,224,True,8.0,虫草花乌鸡汤
玉池桃红,False,"乌鸡,葱,生姜,料酒,盐",True,214,True,7.8,清炖乌鸡汤
小蒙奇奇,False,"乌骨鸡,葱,姜,红枣,香菇,蜜枣,桂圆肉,枸杞,料酒",False,212,False,8.1,乌骨鸡煲汤
小潺zh,False,"海参,花胶,乌鸡,红枣,枸杞,淮山,姜片",False,127,False,7.7,海参花胶乌鸡汤
奇迹-60,False,"乌鸡,花胶,红枣,枸杞,盐",False,123,True,7.9,✨花胶乌鸡汤✨
搬砖的Sein,True,"乌骨鸡,麻油,料酒,生抽,生姜,盐,白芝麻",False,112,True,8.0,姜爆乌鸡
梅依旧,False,"乌鸡,板栗,红枣,姜,葱,盐",False,111,False,7.8,栗子乌鸡汤
梅依旧,False,"茶树菇,乌鸡,葱,姜,盐",False,101,False,7.7,茶树菇乌鸡汤
yanyanfoodtube,False,"鸡胸肉,洋葱,盐,小茴香,辣椒粉,橄榄油,西红柿,辣椒,香菜,盐,牛油果,盐,橄榄油",True,103,True,7.8,墨西哥鸡肉卷 Chicken Fajita
一只有猫病的Sunsun,True,"鸡胸肉,生菜,黑胡椒,芒果,蒜,蜂蜜,番茄酱,水",True,119,True,9.0,芒果甜辣鸡肉三明治or汉堡随便你【健康一手握】
烟火间,False,,True,118,True,8.4,浓情南瓜汁鸡肉意大利面
俊良老妈-双双,False,"鸡胸肉,香蕉,盐,胡椒粉,鸡精,鸡蛋,淀粉,面包糠",False,115,True,7.8,炸香蕉鸡肉卷
kenyaespresso,False,"鸡胸肉,胡萝卜,土豆,洋葱,番茄,生菜,鸡蛋,食用油,盐,蜂蜜,蛋黄酱",False,117,True,8.7,健康少油版鸡肉汉堡
日食记,False,"鸡腿,料酒,盐,白胡椒,淀粉,南瓜,香菇,洋葱,米,生抽",True,114,True,8.0,【南瓜鸡肉焖饭】
肥肥鱼,False,"鸡胸肉,菜籽油,姜蒜,盐,生抽",True,114,False,6.7,青椒烤鸡肉丸
我很家常,True,"鸡胸,土豆,白糖,孜然粉,孜然粒,盐,油",True,113,True,8.3,孜然鸡肉土豆丁
Christina9042,False,"鸡胸肉,胡萝卜,土豆,洋葱,青椒,盐,黑胡椒,油,花椒粉,蒜,生姜,老抽",False,112,True,7.2,土豆胡萝卜鸡肉焖饭
一只有猫病的Sunsun,True,"辣白菜,鸡胸肉,圆白菜,黑胡椒,白胡椒粉,橄榄油",True,111,True,9.0,菜包单锅辣白菜玉米鸡肉饭【健康一锅端】
努力努力再努力_fy6l,False,,False,110,True,7.3,土豆炖鸡肉(一定要多煮点饭，否则不够吃)
Sunny_Kreglo,False,"鸡蛋,蒜粉",True,108,False,9.5,【健康三餐】香煎鸡肉小饼
yanyanfoodtube,False,"迷迭香,百里香,黑胡椒,辣椒粉,黄油,盐",True,107,True,8.3,香烤鸡肉 Roast Chicken Legs
樂佩,False,"洋葱,土豆,胡萝卜,咖喱块,芝士片,牛奶,黄油,黑胡椒,料酒,香叶,米饭",False,103,True,8.3,大S版网红咖喱鸡肉饭
少爷家的九姨太,True,"鸡胸肉,盐,白酒,黑胡椒碎",False,106,True,7.6,低脂低卡零食烤鸡肉干
王筱沐,True,"低筋面粉,酵母,牛奶,植物油,玉米粒,香菇,洋葱,红椒,青椒,西红柿,披萨酱,酱油",False,105,True,7.7,奥尔良鸡肉披萨
yaya小舍,False,"鸡腿,叉烧酱,蒜泥",True,106,True,8.2,叉烧鸡肉卷
粽粽粽粽粽,False,"土豆,胡萝卜,黄油,洋葱,大蒜,鸡腿,咖喱块,芝士",False,106,False,8.4,椰浆咖喱鸡肉饭
LittlePrince的小厨房,False,"胡萝卜,鸡蛋,盐,生粉,鸡胸肉,胡椒粉,蚝油,生抽,糖,玉米",False,100,True,7.6,告别无聊的减脂餐-鸡肉丸子
JingX_鱼,True,"鸡蛋,鸡肉,虾,面粉,姜,糖,盐,胡椒粉",False,104,True,7.4,虾仁玉米鸡肉饺子
一只有猫病的Sunsun,True,"高筋面粉,水,酵母,盐,橄榄油,海盐,黑胡椒,鱼露,鸡胸肉,小番茄,番茄酱,迷迭香,盐,黑胡椒,马苏里拉",True,102,True,8.7,金枪鱼南瓜&番茄迷迭香鸡肉双享全麦薄底披萨【北鼎烤箱食谱】
宝宝D猪猪,True,"鸡肉,生姜,生抽,生粉,料酒,盐",False,148,True,7.9,清蒸鸡肉
冇伱灬冇我,True,"鸡胸肉,胡萝卜,鸡蛋,葱,姜,白胡椒粉,盐,生粉,白糖",True,148,True,7.4,煮出来的胡萝卜鸡肉丸-超Q弹
honey小名的jiao是骄,True,"鸡胸肉,土豆,胡萝卜,洋葱,咖喱块,热开水,淀粉",False,148,True,8.0,咖喱鸡肉（土豆多多）
老了一岁的蘑菇,False,"鸡胸肉,胡萝卜,鸡蛋,青豆,淀粉,盐,白胡椒粉",False,147,True,7.6,蔬菜鸡肉饼
小白和蓉蓉,True,"鸡胸肉,甜面酱",False,146,True,8.1,【独家】老北京鸡肉卷 媲美啃爷爷家的鸡肉卷
Cest李夏天,False,"大米,鸡胸肉,香菇,胡萝卜,食用油,盐,鸡粉",False,142,False,7.9,香菇鸡肉粥(宝宝营养早餐)
心-美-食,True,"高粉,低粉,水,油,糖,酵母,盐,芝士",True,141,True,7.9,芝心鸡肉虾仁披萨
Sunny_Kreglo,False,"鸡胸,牛油果,蒜,香菜,白米醋,酱油,番茄酱,海盐",True,136,False,9.1,甜辣鸡肉蔬菜拌饭丨健康·三餐
Pan小月,True,"鸡腿,意大利面,土豆,高汤,胡萝卜,盐,番茄",True,133,False,7.8,番茄鸡肉意面
宝宝辅食达人,False,"胡萝卜,鸡胸肉,山药,西蓝花,大米",True,133,True,7.8,西蓝花胡萝卜鸡肉粥 宝宝健康食谱
吴双的早餐食光,True,鸡胸,True,132,True,8.5,鸡肉蔬菜沙拉
会会RJY,False,"鸡腿肉,香菇,大葱",False,128,True,7.5,鸡肉炒香菇
一只有猫病的Sunsun,True,"鸡胸肉,海盐,耗油,鱼露,黑胡椒酱,黑胡椒粉,白胡椒粉,玉米淀粉,鸡蛋,香菇",True,131,False,8.9,香菇鸡肉肠——零味精，增肌减脂【优质蛋白质】
影子_cy3,False,,False,128,True,8.1,土豆咖喱鸡肉
抱萝卜搂白菜骑兔纸,False,"鸡肉,土豆,鸡蛋,葱,姜,料酒,橄榄油,蚝油,生抽,砂糖,水,盐",False,129,False,6.9,土豆炖鸡肉
歪歪歪歪,False,"鸡胸肉,黑胡椒,盐,绵白糖,鸡蛋清",False,129,True,8.4,减肥必备—纯鸡肉肠
Sissi要上进,False,"鸡蛋,面粉,生抽,油",False,125,True,7.7,鸡肉丸子
可可本可,False,,False,123,True,7.5,香煎鸡肉饼
会飞,True,"鸡蛋,西兰花,口蘑,红椒,柠檬,橄榄油,海盐,黑胡椒,普通面粉",True,122,True,7.1,西兰花口蘑鸡肉卷
熊熊de厨房,False,"鸡腿,蚝油,盐,糖,生抽,姜,蒜,老抽",False,121,False,8.0,蚝油姜丝炒鸡肉
阳阳灿烂,False,"米饭,胡萝卜,土豆,洋葱,鸡胸肉,葱,姜,蒜",False,187,False,8.5,咖哩鸡肉饭
玉池桃红,False,"鸡腿肉,彩椒,辣椒粉,孜然粉,盐,胡椒粉,蚝油,植物油,料酒",True,176,True,8.2,有颜又有料的烤鸡肉蔬菜串
破瓦落地吃德国,True,"高筋面粉,普通面粉,酵母,水,盐,糖,鸡肉,洋葱,蘑菇,番茄沙司,青红椒",False,183,True,8.0,新奥尔良鸡肉蘑菇披萨（附超简单饼坯做法）
贝尓,True,"米饭,鸡胸肉,土豆,西红柿,洋葱,青红辣椒,生抽,盐,橄榄油",False,177,True,7.9,番茄鸡肉焗饭
活力小粘糕,False,"鸡脯肉,芝麻,橄榄,西红柿,青椒,鸡蛋,洋葱",False,176,False,8.2,鸡肉沙拉
美兆国,False,"鸡腿肉,洋葱,酱油,胡椒粉,淀粉,料酒",False,176,True,7.3,洋葱鸡肉
红豆酱_,False,,False,170,True,8.4,咖喱鸡肉饭
迷特波鲁,False,"鸡腿肉,土豆,胡萝卜,洋葱,白米饭,咖喱块",True,174,False,8.4,日式鸡肉咖喱饭
vassalie,False,"鸡胸肉,葱,姜,蒜,鸡蛋,淀粉,生抽,料酒,油",False,174,False,7.5,鸡肉版糖醋里脊
开心果子365,False,"鸡胸肉,彩椒,黑胡椒粉,料酒,盐,油",True,169,True,7.6,烤彩椒鸡肉串
崔般燕,False,"鸡腿,米饭,土豆",False,167,False,8.5,咖喱鸡肉饭
御涵,False,"鸡肉,豆瓣酱",False,167,True,7.7,小炒鸡肉
Amanda曼达,False,"木鱼花,白味噌,生抽,米酒,糖,鸡腿,白菜,香菇,金针菇,蟹味菇,茼蒿,大葱",True,163,True,8.9,日式鸡肉火锅【曼食慢语】
Serena很宅,True,"鸡胸肉,圣女果,橄榄油",False,161,True,8.5,【减脂小厨房】鲜蔬鸡肉沙拉
yanyanfoodtube,False,"鸡胸肉,彩椒,芝士,小茴香,孜然,花椒粉,肉蔻粉,橄榄油",True,159,True,8.4,墨西哥芝士薄饼（鸡肉）Quesadilla
沈大王,False,"鸡胸肉,蒜,葱花,米饭,盐,糖,蚝油,米酒,生抽",True,158,False,8.3,嘉义鸡肉饭
日食记,False,"鸡胸肉,西兰花,玉米粒,胡萝卜,淀粉,胡椒粉,料酒,生抽,鸡蛋,橄榄油",True,156,True,7.3,【蔬菜鸡肉饼】
yanyanfoodtube,False,"干香菇,辣椒,糖,料酒,盐,植物油",True,156,True,8.6,鸡肉蘑菇炖宽粉Stewed Chicken with Glass Noodles
Aenbiarshy,False,"鸡腿肉,口蘑,洋葱,淡奶油,白葡萄酒,盐,黑胡椒,橄榄油",False,153,False,7.4,奶油蘑菇鸡肉焗饭
Elephant-Cafe,False,"鸡腿,鸡蛋,青菜,淀粉,日本酱油,高汤,糖,酒",False,151,True,7.9,照烧鸡肉盖饭
elmonte,False,"洋葱,蚝油,生抽,糖,老抽,料酒,生粉,玉米油,葱",False,255,True,8.0,洋葱炒鸡肉
Sunny_Kreglo,False,"小葱,料酒,姜,酱油,香菇",True,255,False,8.3,【健康三餐】清蒸鸡肉白菜卷
bigfatwendy,False,"白米,香菇,胡萝卜,青豆,盐,白胡椒,料酒,生抽,糖,鸡精,生姜",False,248,False,7.7,生滚香菇鸡肉粥
s宋厨娘,True,"黑芝麻,土豆,洋葱,胡萝卜,米饭,咖喱块,鸡胸肉,料酒,盐,生抽,姜",False,248,False,8.2,咖喱鸡肉饭
面包旅行箱,False,"鸡胸肉,青椒,红椒,洋葱,牛至,小茴香,辣椒粉,胡椒粉,盐,白糖,柠檬汁,大蒜,食用油",False,244,True,7.7,墨西哥鸡肉卷Fajita
苗妈与苗仔,False,"小南瓜,鸡肉,鲜香菇,蚝油",False,238,False,7.8,南瓜蒸香菇鸡肉
雨鸾,False,"鸡胸,香菇,大米,姜丝,香菜,胡椒粉,料酒,盐,香油",True,238,False,7.5,香菇鸡肉粥
嗨是Amy呀,False,,False,230,True,8.1,糖醋里脊（鸡肉版）
Sunny_Kreglo,False,"糙米,鸡胸肉,菠菜,鸡蛋,甜椒,香油,盐,黑胡椒,生抽,白胡椒,料酒,糖",True,232,False,8.8,【健康三餐】糙米蔬菜鸡肉饭团
yanyanfoodtube,False,"鸡胸,意大利面,洋葱,蒜,黄油,植物油,清水,奶油,盐,黑胡椒",True,220,True,7.5,奶油鸡肉蘑菇意大利面 Cream of Mushroom Chicken Pasta
海蓝澜,False,"鸡胸肉,土豆,洋葱,玉米粒,黄油,盐,糖,胡椒粉,面粉,蛋液,面包屑",True,210,True,7.9,鸡肉可乐饼
正太大仁,True,"鸡胸,洋葱,萝卜,土豆,牛奶,料酒,生抽,咖喱,油",False,208,True,8.0,咖喱鸡肉「超简单做法·内附详细步骤·快速精通版」
食尚厨娘,True,"鸡胸肉,生姜,料酒,蕃茄酱,盐,黑胡椒粉,橄榄油",True,209,True,7.5,馋嘴零食【烤鸡肉丝】
Amber安大倍不在,True,"盐,黑胡椒粉,生抽,糖,黄油",True,205,False,7.6,奶酪鸡肉卷
凉初M,False,"鸡肉,仔姜,郫县豆瓣,大蒜",False,201,False,7.8,红烧鸡肉
Sunny_Kreglo,False,"黑豆,孜然粉,香菜,白洋葱,小葱,牛油果",True,200,True,8.9,墨西哥鸡肉饭丨健康·三餐
yanyanfoodtube,False,"鸡胸肉,黑胡椒,盐,油菜,洋葱,麻酱,蜂蜜,香油,米醋,辣椒酱,蒜蓉,芝麻,植物油",True,197,True,8.7,麻酱鸡肉面  Sesame paste Chicken Noodles
宝宝辅食达人,False,"鸡胸肉,玉米淀粉,胡萝卜,淀粉,玉米油,蛋清,姜,葱",True,195,True,7.4,玉米鸡肉肠 宝宝辅食食谱
Good喵宁,False,"鸡胸肉,干香菇,胡萝卜,盐,鸡蛋,姜末",False,194,True,8.0,香菇鸡肉丸（健身必备）
