author,exclusive,ingredients,master,num_tried,picture,rating,title
jue,True,"龙虾,姜丝,葱段,花雕酒,清汤,胡椒粉,鸡粉,干淀粉,食用油",True,172,True,8.6,姜葱龙虾
睡眼惺忪may,False,"龙虾,蒜,姜,酱油,盐,香叶,辣椒,胡椒粉,糖,葱段",False,171,False,8.1,红烧龙虾
Amanda曼达,False,"白洋葱,西芹,胡萝卜,欧芹,蒜头,黄油,白葡萄酒,盐,橄榄油",True,170,True,8.3,龙虾天使意面【曼达小馆】
把你喂胖的Alvin,False,"龙虾,葱,姜,玉米淀粉,土豆淀粉,料酒,生抽,耗油,盐,糖,鸡粉",False,159,True,8.6,姜葱炒龙虾
梓晴,False,"小龙虾,大蒜,生姜,小葱,料酒,老抽,盐",False,152,False,7.8,鲜煮小龙虾
胡大仙丶,False,"小龙虾,干辣椒,香料,料酒,酱油,陈醋,白砂糖",False,151,False,7.8,油焖大虾（小龙虾）
ALICE88,True,"粉丝,姜末,白胡椒粉,虾籽,鸡蛋",False,125,True,9.1,波士顿龙虾-一虾三吃
兰若寺鬼,False,"蒜瓣,白葡萄酒,盐,胡椒粉",False,146,False,8.6,蒜蓉大龙虾
吴阿南,True,"小龙虾,洋葱,青椒,黄瓜,葱姜蒜,蚝油,老干妈,豆瓣酱,盐,冰糖,啤酒,生抽,白酒",False,416,True,8.5,麻辣小龙虾
梨子梨子,False,"龙虾,牛油,蒜蓉,芝士",False,414,True,7.7,蒜蓉芝士焗波士顿龙虾
橘丽丝,True,"小龙虾,青椒,红椒,小米椒,泡椒,仔姜,老姜,蒜瓣,大葱,花椒,黄瓜,老抽,料酒,花椒粉,孜然粉,八角,山奈",True,408,True,8.7,Q弹饱满的香辣小龙虾
心香雨,True,"龙虾,蒜蓉,冰水,黄油,盐",True,387,True,7.4,芝士焗龙虾-（简单做法）
0夏天0,True,"小龙虾,生抽,啤酒,姜,蒜,糖",True,385,False,7.9,吮指回味十三香啤酒小龙虾
格桑小七,False,"小龙虾,十三香,姜,盐,啤酒,蒜,生抽,青辣椒,黄瓜,香菜,小米辣,八角",False,362,True,7.4,十三香小龙虾（家庭版）
HaohanHuang,False,,False,351,True,8.2,龙虾两吃 清蒸+煲粥
向小厨,False,"小龙虾,花椒,干辣椒,葱姜蒜",False,333,True,8.5,十三香龙虾
李sir小公举,True,"大蒜,生抽,粉丝,香葱,黄油",False,321,True,7.7,蒜蓉蒸波士顿龙虾
Amanda曼达,False,"龙虾,葱,姜,蒜头,香菜,生抽,醋,糖,白胡椒,姜,盐,白胡椒,香葱",True,321,True,8.0,【曼食慢语】龙虾两吃——清蒸龙虾和龙虾粥
橘丽丝,True,"田螺,泡椒,独蒜,仔姜,大葱,姜,豆瓣酱,老抽,料酒,盐,白砂糖,香叶,山奈,八角",True,317,True,8.2,香辣田螺-和小龙虾并肩的四川夜宵之王
apple爱自己,False,"小龙虾,啤酒,蒜瓣,葱,洋葱,干辣椒,香叶,花椒,孜然粉,生抽,盐,白酒,红油豆瓣酱,白糖",False,317,True,8.1,啤酒香辣小龙虾
薄荷与猫,False,"龙虾,蒜,姜,月桂叶,罗勒,百里香,花椒,淡奶油,黄油",False,289,True,7.8,芝士蒜蓉烤龙虾
呤儿,True,"大蒜,番茄酱,蚝油,黄酒,生抽,白砂糖,生粉,清水",True,278,True,8.1,龙虾盖饭
薄荷糖糖,False,"龙虾,黄油,淡奶油",False,267,True,7.6,奶油芝士蒜蓉焗龙虾
幸福de眼泪爱美食,False,"大蒜,色拉油,盐,鱼露",True,245,True,7.7,蒜蓉蒸龙虾
那一天蝶舞,True,小龙虾,False,229,True,9.4,详解如何清理以及辨别小龙虾
sonia1111,False,"龙虾,牛奶,油",False,226,False,7.7,芝士焗龙虾（伊面铺底）
绿野仙踪olivia,False,"小龙虾,葱,蒜,姜,干辣椒,花椒,麻椒,盐,糖,白醋,料酒",False,220,False,8.0,麻辣小龙虾
我爱吃吃和喝喝,True,"龙虾,蒜头,生姜,油,盐,醋,鸡精,葱",False,226,True,7.6,蒜香小龙虾
呤儿,True,"小龙虾,葱段,生姜,蒜瓣,花椒,干辣椒,蒸鱼豉油,生抽,陈醋,白糖,盐",True,3646,False,8.1,香辣小龙虾
冇伱灬冇我,True,"小龙虾,小米椒,洋葱,生姜,大蒜,大葱,油,盐,啤酒,冰糖,生抽,白胡椒粉,鸡精",True,3693,True,8.6,香辣小龙虾-超详细处理干净步骤！
残荷听雨-lu,True,"小龙虾,啤酒,红辣椒,白糖",False,2668,True,8.4,蒜蓉小龙虾
Jann_,True,"小龙虾,指天椒,啤酒,老干妈",False,1836,True,8.2,香辣小龙虾
Serena-澳洲代购,True,"龙虾,蒜头,葱,油,生抽,盐,鸡精,料酒,粉丝",False,1543,True,7.9,蒜蓉龙虾蒸粉丝
苗兒的厨房,False,"生姜,大葱,大蒜,干辣椒,花椒,啤酒,耗油,豆瓣酱,鸡精,味精,胡椒粉,白糖,食盐,香油",False,1491,True,8.5,麻辣小龙虾之香辣虾球
是_煩,True,"龙虾,啤酒,小米椒,细砂糖,生姜,香葱,香叶,八角,盐,生抽",True,1368,True,8.3,蒜蓉小龙虾
_Rumi,False,"龙虾,葱段,大蒜,香菜,干辣椒,生抽,老抽,盐",False,1288,False,8.1,香辣龙虾~
乐乐乐乐乐乐儿♪♪,True,"小龙虾,大蒜,大葱,干辣椒,姜,青辣椒,料酒,老抽,盐,火锅底料",False,1134,True,8.5,麻辣小龙虾
Echo-163,True,"龙虾,大蒜,糖,盐,菜籽油,生抽",False,1032,True,8.1,蒜泥龙虾
虎妈尚菜,False,"龙虾,葱,姜,蒜,干红辣椒,花椒粒",False,996,False,8.0,十三香龙虾
堂妈小厨,False,,True,831,True,8.5,堂妈小厨——麻辣小龙虾
Amanda曼达,False,"陈皮,桂皮,丁香,山奈,香叶,八角,草果,花椒,白胡椒,黑胡椒,小茴香,孜然粒,小龙虾,郫县豆瓣,生抽,甜面酱,啤酒,醋,糖,蚝油,姜,青椒,洋葱,蒜,朝天椒,大葱",True,707,True,8.3,十三香小龙虾【曼食慢语】
雪酿,True,"料酒,蚝油,生抽,大葱,姜",False,703,True,8.5,葱姜龙虾（附详细的拆解龙虾技巧，附精确地调料用量）
如烹小鲜,False,"小龙虾,姜片,啤酒",False,661,True,8.3,麻辣小龙虾
云的厨房,False,"葱姜蒜,花椒",False,601,False,8.1,香辣龙虾尾
泽希子,False,"龙虾,洋葱,青椒,冰糖,啤酒,生抽,老抽",False,575,True,8.7,张嘉佳的龙虾方子
橘丽丝,True,"小龙虾,大蒜,蚝油,盐,糖,生抽,醋,油",True,523,True,8.6,橘丽丝的蒜蓉小龙虾
宝宝容,False,"小龙虾,生姜,大葱,八角,香叶,干红椒,花椒,香菜",False,488,False,7.9,红烧小龙虾
美食作家王刚,False,"小龙虾,大葱,洋葱,生姜,火锅底料",True,484,True,8.7,"厨师长教你：“麻辣小龙虾”的家常做法 ,好吃的停不下来"
俏俏鼠,False,"蒜,老姜,小葱,盐",True,2319,True,8.2,椒盐蒜蓉基围虾
妈妈的蓝围裙,False,"基围虾,葱,姜片,干红椒",False,1343,True,7.8,红烧基围虾
QQ大美眉,False,,False,499,True,7.9,油爆基围虾
简单好,False,"姜,葱,料酒",False,269,False,7.8,白灼基围虾
今年夏天有风吹过,False,"基围虾,土豆,莴笋,莲藕,洋葱,芹菜,花椒,干辣椒,淀粉,孜然粉,盐,鸡精,食用油,芝麻,料酒,蒜",False,245,True,8.2,干锅基围虾
爱厨房,False,"基围虾,青尖椒,红尖椒,洋葱,花椒,辣酱,生姜,大蒜,葱,香菜,料酒,胡椒粉,鸡粉,生抽,蚝油,白糖,辣椒油",False,220,False,8.2,香辣基围虾
静海风铃,False,"基围虾,青辣椒,姜,蒜,料酒,生抽,糖,鸡精,盐",False,170,False,7.0,红烧基围虾
酣睡小猪,False,"基围虾,番茄沙司,盐,鸡精",False,154,False,8.3,茄汁基围虾
慧妈小后厨,True,"基围虾,葱,姜,蒜,糖,生抽,盐,蚝油,番茄酱,鸡精,十三香",False,126,True,7.7,红烧基围虾
萧茶june,False,"青椒,红椒,基围虾,小米椒,蒜,姜,葱,盐,生抽",False,102,True,8.3,红烧基围虾
香香辣宝小海娘,True,"明虾,鸡爪,藕,土豆,黄瓜,芹菜,辣椒,葱,姜,蒜,洋葱,料酒,生抽,盐,白糖,油,花椒",False,627,True,8.1,超简单的明虾鸡爪煲
杨猫,False,"大对虾,小葱,蒜,姜,料酒,豆鼓酱,鸡精,糖,水淀粉",False,623,False,8.4,干烧大对虾
Todd_涛,False,"梭子蟹,明虾,鸡爪,土豆,白菜,豆瓣酱,蚝油,葱姜蒜,料酒,年糕",False,425,True,7.8,明虾肉蟹煲
容遥遥,True,"鸡爪,明虾,土豆,大白菜,豆腐干,姜,蒜,泡椒,料酒,豆瓣酱,蚝油,生抽,白糖",False,253,True,7.9,桐乡明虾煲
80后男人的厨房,False,"对虾,油,姜片,干辣椒,料酒,盐,糖,醋,葱花",False,179,True,8.1,红烧对虾
J-jiao,False,"明虾,葱姜蒜",False,147,True,8.2,油爆明虾
桃园,False,"大对虾,蒜,西芹,胡萝卜,姜,蒸鱼豉油,盐,胡椒粉",False,129,True,8.4,蒜蓉烤对虾
简单煮意,False,"明虾,葱,姜,蒜,料酒,生抽,海鲜酱,白糖",False,124,False,7.5,干烧明虾
陪你的尾巴,False,"西葫芦,虾仁,生抽",False,229,False,7.4,西葫芦炒虾仁
墨七,True,"米饭,虾仁,蛋黄酱,黑胡椒",True,229,True,8.4,黄瓜虾仁寿司卷
yanyanfoodtube,False,"凉水,黄瓜,虾仁,鸡蛋,小葱,姜蓉,花生油,蚝油,盐",True,228,True,8.7,基础水饺-黄瓜虾仁馅 Basic Dumplings
炸了毛的狮子-婴幼儿私厨,False,"大虾,鸡蛋,葱花,橄榄油",False,226,True,8.5,《婴幼儿辅食～001》虾仁鸡蛋卷
尚食之文,False,"意大利面,西红柿,虾仁,洋葱,青椒",False,218,True,7.9,番茄虾仁意面
飞雪无霜,False,"虾仁,甜玉米,葱,姜,料酒,盐",False,211,False,7.9,虾仁玉米
馮小靜,False,"生粉,盐,糖,油",False,212,False,7.6,清炒毛豆虾仁
希洛大大大大人,True,"虾,西兰花,姜末,蒜末,生抽,胡椒粉",True,211,False,7.6,虾仁西兰花
塞北主妇,False,"虾仁,黄瓜,油,料酒,盐,味精",False,207,False,7.6,彩椒炒虾仁
蒋三寻,True,"虾仁,玉子豆腐,番茄,西兰花,番茄酱",True,205,True,7.8,虾仁玉子豆腐煲
杨猫,False,"丝瓜,虾,姜片,葱段,蛋白,盐,料酒,鸡精,小苏打,色拉油",False,205,False,7.9,丝瓜炒虾仁
妞妞_Emma,False,"鸡蛋,黄瓜,虾仁,小葱,姜丝,料酒,酱油,白胡椒粉",False,197,False,7.7,黄瓜鸡蛋炒虾仁
左小苏,False,"西葫芦,料酒,胡椒粉,葱花,鱼露,盐,油",False,192,True,7.8,虾仁西葫芦
尚珺,False,"鸡蛋,虾仁",False,195,False,8.4,上海虾仁炒面
齐梅齐美食,False,"玉米,柠檬,蛋清,玉米淀粉,盐",False,191,True,7.8,虾仁别再炒着吃了，这样做，当早餐大人孩子都爱吃
月亮晶晶,False,"鸡蛋清,盐,味精,料酒,淀粉",True,193,False,7.6,水晶虾仁
Wendy_516,False,"虾仁,豌豆,盐,料酒,酱油,蚝油",False,187,False,7.5,【CC私房】青豆炒虾仁
天使妈妈-1,False,"虾仁,玉米粒,胡萝卜,葱,花生油,盐,胡椒粉,鸡精",True,189,True,8.2,虾仁炒饭
雨后的薄荷,False,,False,188,True,6.9,奶香浓郁的西兰花虾仁意面！
唐小唐妈妈,True,"芹菜,虾仁,盐,淀粉,胡椒,蛋清",True,181,True,7.4,芹菜炒虾仁
春姑娘的小食光,False,"芦笋,鸡蛋,虾,生抽,盐",False,285,True,7.2,虾仁鸡蛋芦笋
蟹蟹虾,True,"海参,虾仁,干贝,姜丝,小葱,盐",False,279,True,8.1,海参虾仁干贝粥
呤儿,True,"鸡蛋,虾仁,干淀粉,清水,盐",True,265,False,7.9,虾仁滑蛋
山林厨房,False,"莴笋,基围虾,蒜,姜,料酒,生粉",False,268,False,7.4,莴笋炒虾仁
堂妈小厨,False,"香菇,木耳,黄花菜,葱姜,大料,食盐,鸡精,生抽,淀粉",True,264,True,8.6,虾仁香菇打卤面
Malteser麦提莎,False,"鸡胸肉,虾仁,胡萝卜,玉米粒,青豆,鸡蛋,葱,生粉,盐,糖,酱油,油",False,263,True,8.1,鸡胸肉虾仁鲜蔬饼
Sunnie珊妮,False,"虾仁,胡萝卜丁,番茄酱,盐,鸡精,蛋清,胡椒粉,料酒",True,244,False,8.0,茄汁虾仁
小潺zh,False,"虾仁,培根,番茄酱",False,252,True,7.7,虾仁培根披萨
金小淼,False,"猪肉,虾仁,香菇,油",False,250,True,7.9,香菇猪肉虾仁饺子
zhaonxue,False,"虾仁,黄瓜,盐,蚝油,料酒,淀粉,白胡椒粉",True,242,True,7.9,虾仁炒黄瓜
冇伱灬冇我,True,"虾仁,猪肉,胡萝卜,莲藕,干香菇,生抽,白糖,盐,白胡椒粉,淀粉",True,241,True,8.8,虾仁鲜肉珍珠丸子
妍维妮私房菜,False,,False,240,True,8.6,鸡蛋韭菜虾仁饺子
月亮晶晶,False,"鸡蛋,虾仁,牛奶,盐",True,238,False,7.6,虾仁厚蛋烧
堂妈小厨,False,,True,236,True,8.8,堂妈教你做虾仁蛋羹
心-美-食,True,"咸鸭蛋,食用油",True,236,True,7.9,好吃到爆的虾油虾仁咸蛋炒饭
懒饭App,False,"面条,虾仁,蒜末,油,生抽,老抽,盐,糖,孜然",True,233,True,8.1,虾仁炒面
小眼睛-芬姐,True,"虾仁,黄瓜,胡萝卜,油,盐,料酒,姜蒜",False,233,True,7.6,虾仁炒黄瓜胡萝卜
吖土,False,"芦笋,食用油,盐",False,232,False,7.6,芦笋虾仁
咖啡私房菜,False,"基围虾,南豆腐,豌豆,姜,蒜,淀粉,生抽,料酒,蚝油,盐,白胡椒粉,油",False,224,True,7.6,虾仁豆腐
AMMA,False,"白菜,青虾,葱,姜,料酒,白糖,酱油,盐",False,230,True,7.8,虾仁白菜
唯唯安,False,"虾仁,豌豆,香菇,姜,蒜,鸡蛋",False,364,False,7.4,青豆虾仁
李梨啊,False,虾仁,False,354,True,7.5,虾仁玉米
summer的家,False,"葱,蚝油,盐,色拉油",False,351,False,7.4,豌豆玉米虾仁炒饭
熊熊de厨房,False,"虾,腰果,蛋清,盐,白胡椒粉,黄瓜,胡萝卜,糖,淀粉",False,326,False,8.0,腰果虾仁
抹茶陌陌,True,"虾仁,鸡蛋,大葱段,饺子皮,盐,黑胡椒粉,蚝油,食用油",False,341,True,8.5,西葫芦鸡蛋虾仁三鲜饺子
拉塞曼,False,"西兰花,虾仁,盐,料酒,鸡精",False,340,False,7.5,蒜蓉西兰花炒虾仁
Sunny_Kreglo,True,"西红柿,橄榄油,姜末,料酒,白胡椒粉,香菜,香油",True,335,False,8.8,虾仁西红柿热汤面丨健康·三餐<好好吃饭8>
食尚小米,False,"虾仁,鸡蛋,黄瓜,葱,姜,蒜,葱姜蒜,水淀粉,盐,胡椒粉,绍酒",False,331,True,7.7,清炒虾仁
九色鹿,False,"豆腐,蕃茄酱,葱,姜,料洒,淀粉,盐,生抽,糖",False,325,False,7.4,茄汁虾仁豆腐
apple爱自己,False,"虾仁,鸡蛋,葱,白醋,番茄酱,老抽,香油,白糖,蒜,姜,干辣椒,辣椒粉,花椒,淀粉",False,323,False,7.7,宫保虾仁
就叫我陳先生,False,"虾仁,料酒,辣椒粉",False,322,False,7.6,蒜蓉虾仁
花凉凉,True,"虾仁,香菇,盐,白胡椒粉,香油,葱末",True,322,False,7.7,香菇蒸虾仁
玉池桃红,False,"虾仁,西芹,胡萝卜,葱,姜,料酒,盐,鸡精",True,314,True,8.0,西芹炒虾仁
美食情书,False,"鸡蛋,香葱,盐,温水,鸡粉,香油",False,320,True,8.5,虾仁蛋羹
海蓝澜,False,"虾仁,油菜,料酒,盐,糖,水淀粉",True,316,False,7.8,虾仁油菜
羽嫣私家御厨,True,虾仁,False,303,True,7.1,玉米豌豆胡萝卜炒虾仁
笑眼,False,,True,299,True,8.0,虾仁炖蛋
南方女子,False,"虾仁,青椒,蒜,姜,盐,料酒,水淀粉",False,298,False,6.9,虾仁炒青椒
terry_101,False,"肉糜,蛋,虾皮,紫菜",False,294,True,7.6,虾仁鲜肉小馄饨
Serena很宅,True,"芦笋,虾仁,意面,橄榄油",False,289,False,7.5,芦笋虾仁意面
freesiaa,True,"洋葱,青菜,鸡蛋,米饭,耗油,鱼露",True,478,True,7.8,黄金虾仁炒饭
美妞_,True,"虾仁,干红辣椒,生抽,蚝油,花椒,葱姜蒜,料酒",False,469,True,8.0,香辣虾仁
开心果子365,True,"黄瓜,玉米粒,胡萝卜丁,盐,淀粉,花椒,姜丝,料酒,蚝油,干红辣椒",True,466,True,8.8,翠竹报春——虾仁炒玉米粒
李妙生,False,"虾仁,芦笋,料酒,盐,姜丝,淀粉,白胡椒粉,青葱,干辣椒",True,475,False,7.6,芦笋虾仁
taze又妈,False,"奶油,奶油霜",True,451,True,8.7,鸡蛋虾仁鱼板面蛋糕(寿面蛋糕)
小红水煮鱼,True,"大米,胡萝卜,玉米粒,葱花,盐,生姜",False,441,False,7.6,美味虾仁粥
杨猫,False,"西芹,腰果,葱,姜,盐,鸡精,糖,料酒,蛋清,淀粉",False,438,False,7.9,西芹腰果虾仁
Todd_涛,False,"梭子蟹,明虾,鸡爪,土豆,白菜,豆瓣酱,蚝油,葱姜蒜,料酒,年糕",False,425,True,7.8,明虾肉蟹煲
晴天小超人,True,"虾,鸡蛋清,食用碱,淀粉",True,411,False,7.3,龙井虾仁
榮寳兒,False,"高筋面粉,低筋面粉,温水,培根,豌豆,玉米,彩椒,番茄酱",False,422,True,8.1,【鲜虾仁培根披萨】
冇伱灬冇我,True,"胡萝卜,生姜,葱,盐,白胡椒粉,白糖,芝麻油,鸡蛋,生菜,紫菜,油,馄饨皮",True,407,True,8.7,虾仁猪肉胡萝卜馄饨-附剥活虾技巧.几种馄饨包法
火柴头,False,"面粉,水,泡打粉,盐,酱油,鸡精,葱末,姜汁,糖",False,405,True,8.6,芝麻香葱虾仁生煎包
糖心糯米糍,True,"胡萝卜,玉米粒,彩椒,洋葱,姜碎",False,394,True,7.9,快手营养早餐【虾仁蔬菜炒藜麦】
绿野仙踪olivia,False,"秋葵,盐,食用油,蒜末",False,393,False,7.6,秋葵炒虾仁
木可厨房,False,"豌豆,基围虾",False,387,False,7.1,豌豆炒虾仁
80后男人的厨房,False,"虾仁,西兰花,水,盐,油",False,380,True,7.1,西兰花炒虾仁
我很家常,True,"酱油,黄豆酱,葱,姜,盐,虾仁,干香菇,白菜,香油,普通面粉",True,372,True,8.9,牛肉虾仁香菇白菜馅饼(视频版)
崔般燕,True,"青豆,玉米,虾仁,盐",False,367,False,7.4,青豆玉米虾仁
cherry_killer,False,"菠萝,虾仁,青椒,水淀粉,植物油,盐",False,365,False,7.5,菠萝炒虾仁
月亮晶晶,False,"虾仁,鸡蛋,食用油,西芹,葱花,盐,鸡精",True,365,False,8.0,虾仁蛋炒饭
Annihilus,False,"虾仁,黄瓜,蛋清,盐,白砂糖,白酒,食用油",False,742,False,7.4,黄瓜虾仁
coralie,False,"丝瓜,葱蒜",False,710,True,8.1,清蒸丝瓜虾仁
幸福-Apple,False,"芦笋,虾仁,蒜,料酒,植物油,盐,鸡粉",False,691,False,7.8,芦笋炒虾仁
坐隐（三什）,False,"米饭,虾仁,鸡蛋,胡萝卜,玉米粒,香葱,盐,生抽",False,690,False,7.7,虾仁炒饭
T-佰草园,False,"牛油果,虾仁,意面,淡奶油,蒜,胡椒盐,橄榄油",False,683,True,7.5,虾仁牛油果意面
mcbain,False,"虾仁,荷兰豆,料酒,盐,小葱,姜",False,655,True,7.7,荷兰豆炒虾仁
宝宝营养辅食,False,"虾,鸡蛋,玉米淀粉",True,654,True,8.4,宝宝虾肉肠
大饼小葱的家,False,"虾仁,冬瓜,葱,盐,味精,油",False,629,True,8.2,虾仁冬瓜汤
小辞xiaoci,False,"鸡蛋,蛋清,盐,胡椒粉,生抽,沙拉油,葱花",False,601,True,7.9,炒出Q弹虾仁的小妙招【滑蛋虾仁】
白开水的平淡,False,"鸡蛋,小葱,香油,生抽,盐,虾,料酒",False,597,False,8.0,虾仁鸡蛋羹
机器猫姑娘,True,"西芹,虾仁,胡椒粉,料酒,葱,蚝油,油,盐",False,580,False,7.8,西芹虾仁
大媚的美滋美味,False,"隔夜饭,培根,虾仁,芝士,盐,鸡精",False,569,False,8.2,虾仁培根芝士焗饭
陈小厨cici,False,"虾仁,芹菜,西兰花,姜,胡萝卜,米,小米",False,553,True,7.6,蔬菜虾仁粥
田心私飨,False,"菠萝,甜椒,青豆,香肠,虾,耗油,生抽,盐",False,534,True,8.4,虾仁菠萝炒饭
菠蘿油小王子,False,"鸡蛋,虾仁,葱",False,528,False,7.6,虾仁炒蛋
So_nice_3Q,False,"虾仁,鸡蛋,盐,料酒,牛奶",False,512,True,7.3,鲜香嫩滑的 虾仁滑蛋
极客餐桌,False,"鸡蛋,虾仁,小葱,料酒,鸡蛋清,盐",False,524,True,7.4,虾仁滑炒鸡蛋
大叔的小食光,True,"白胡椒粒,盐,柠檬汁,鸡蛋,淀粉,橄榄油,烧酒,花椒粉",False,476,True,8.9,软炸虾仁（传统改良）
子均--一人餐,True,"冬瓜,虾仁,葱,花椒,蒜,鸡精,料酒,盐,淀粉",False,494,True,7.8,冬瓜炒虾仁
玉池桃红,False,"虾仁,青豆,胡萝卜,生粉,姜,盐",True,470,True,8.0,清炒虾仁
lynn001201,True,"基围虾,火龙果,青椒,胡萝卜,生姜,料酒,盐,鸡精",True,1346,True,8.2,火龙果炒虾仁
魔都兔子娇娇,True,"虾仁,胡萝卜,豌豆,洋葱,西兰花,料酒,黑胡椒粉,盐,橄榄油",True,1366,True,7.7,【山姆通心粉】虾仁时蔬炒意粉
嗜睡娃娃,False,"虾,蛋,番茄酱,葱姜蒜",False,1313,False,7.6,番茄虾仁
冇伱灬冇我,True,"菠萝,虾,米饭,青豆,洋葱,胡萝卜,鸡蛋,黄瓜,腊肠,葱,油,盐,生抽,白糖,白胡椒粉",True,1260,True,8.4,虾仁菠萝炒饭
随心煮意,False,"猪肉末,虾仁,糯米,红萝卜,香葱,料酒,生抽,淀粉,香油",False,1237,False,8.2,虾仁珍珠小丸子
大宝贝小甜心,False,,False,1097,True,8.2,减脂|美味又低脂的虾油虾仁意大利面
风中彩虹,False,"嫩豆腐,香菇,鸡蛋,香葱,盐,料酒,香油",False,1077,True,7.2,虾仁豆腐羹
堂妈小厨,False,"韭菜,鸡蛋,香油,生抽,花生油,盐,鸡精",True,1006,True,8.7,韭菜虾仁鲜肉水饺
堂妈小厨,False,"大虾,大葱,生姜,盐,鸡精,香油",True,1010,True,8.9,鲜肉虾仁玉米馄饨
木槿_cnfk,True,"虾仁,葱姜蒜,料酒,生抽,醋,糖,盐",False,935,False,7.8,虾仁炒青瓜
偏离.于墨尔本.,False,"虾仁,鸡蛋,盐,料酒,葱",True,946,False,7.4,虾仁炒蛋
希洛大大大大人,True,"腰果,虾仁,姜,蒜,胡椒粉,生抽",True,897,False,8.2,腰果虾仁
FSS,True,"韭菜,鸡蛋,虾仁,面粉,猪肉,生抽,盐,香油,胡椒粉,白糖",False,859,True,8.7,韭菜鸡蛋虾仁三鲜饺子
E路拾缘,True,"菠菜,虾仁,鸡蛋,盐,牛奶,清水,蒸鱼豉油,凉开水,香油",True,905,True,8.5,菠菜虾仁蒸蛋
zypzy,False,虾仁,False,881,True,7.8,三色虾仁
哈哈的犀牛jio,False,"鸡蛋,虾仁,葱,料酒,淀粉,盐",True,793,True,7.9,【虾仁滑蛋】超嫩滑，复刻茶餐厅经典
missuu,False,"虾仁,番茄,意大利面,蒜,盐,胡椒,欧芹碎",False,776,True,7.7,虾仁番茄意大利面
永远十八岁ljh,False,"西兰花,虾仁,大蒜,料酒,生抽,淀粉,白胡椒粉,蚝油,盐,油",False,791,True,7.4,西兰花炒虾仁🍤
小羽私厨,True,"芦笋,虾仁,盐,料酒,蒜末",True,766,False,7.6,芦笋炒虾仁
田野厨娘yimi,False,"内酯豆腐,料酒,白胡椒粉,生粉,姜丝,盐",True,752,True,7.7,虾仁豆腐煲
笛子,False,"虾仁,黄瓜,胡萝卜,玉米粒,油,盐,白酒,淀粉",True,7755,True,7.9,三色炒虾仁
烟火间,False,"虾仁,鸡蛋,香葱,水淀粉,盐,料酒,蛋清,玉米淀粉,白胡椒粉",True,6928,True,7.8,滑蛋虾仁
随心煮意,False,"西兰花,虾仁,大蒜,生抽,淀粉,盐",False,6016,True,7.7,西兰花炒虾仁
E路拾缘,True,"鸡蛋,清水,虾仁,香葱,蒸鱼豉油,盐,香油",True,4335,False,8.3,虾仁豆腐蒸水蛋
绿野仙踪olivia,False,"日本豆腐,青豆,盐,香油,淀粉,水",False,4115,False,8.1,玉子虾仁
水十九,True,"芦笋,油,盐,料酒",True,3989,False,7.8,清炒芦笋虾仁
芹意,False,"虾仁,盐,料酒,鸡蛋,干淀粉,面粉,食用油",False,3769,True,8.6,软炸虾仁
虎妈尚菜,False,"虾仁,鸡蛋,纯牛奶,姜,白酒,盐,料酒",False,3105,True,7.5,滑蛋虾仁
Serena很宅,True,"意面,蒜,橄榄油,欧芹碎",False,2830,False,7.7,番茄虾仁意面
圆圆圆脸就是我,True,"西兰花,蒜,酱油,生粉,鸡精,盐",False,2275,True,7.7,虾仁炒西兰花
80后男人的厨房,False,"日本豆腐,生抽,淀粉,水",False,1936,True,7.8,日本豆腐蒸虾仁
濮阳岍媚,True,,False,1992,True,8.2,虾仁鲜肉小馄饨
奚姥姥,False,"南豆腐,草虾,料酒,蚝油,红烧酱油,胡椒粉,盐,生粉,清水,水淀粉",True,1849,True,8.3,虾仁豆腐
渍,True,"西芹,虾仁,盐,糖,蚝油,葱姜末",True,1822,False,8.0,西芹炒虾仁
牧盒子,False,,False,1664,True,7.9,虾仁滑蛋
食肆巷子,True,"虾仁,芦笋,大蒜,淀粉,盐",True,1560,True,7.7,虾仁芦笋
柒月晨荷,True,"鸡蛋,香葱,盐,温开水,油",False,1492,True,8.4,滑嫩的虾仁蛋羹
E路拾缘,True,"虾仁,小葱,姜末,蒜末,盐,糖,淀粉,清水",True,1469,True,8.5,葱爆虾仁
蒋三寻,True,"菠萝,虾仁,胡萝卜,洋葱,青豆,培根",True,1409,True,8.2,虾仁菠萝炒饭
Pan小月,True,"虾仁,芦笋,洋葱,牛奶,鸡蛋",True,1452,True,8.1,芦笋虾仁早餐蛋饼
